#Query	#lca rank	#lca taxon	#kingdom	#phylum	#class	#order	#family	#genus	#species	#method
ASV4498	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4499	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV450	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4500	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4501	species	Pseudocalanus minutus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus minutus	best hit
ASV4503	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4504	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV4506	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4507	species	Membranipora serrilamella	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	Membranipora	Membranipora serrilamella	best hit
ASV4508	species	uncultured Kareniaceae	Eukaryota	Dinophyceae	Dinophyceae	Gymnodiniales	Kareniaceae	unknown genus	uncultured Kareniaceae	best hit
ASV451	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4510	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4512	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4513	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4514	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4515	species	Pugettia producta	Eukaryota	Arthropoda	Malacostraca	Decapoda	Epialtidae	Pugettia	Pugettia producta	best hit
ASV4516	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4517	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4518	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV4519	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4520	genus	Oithona	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	no identification	lca
ASV4521	species	Balanus	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	unknown genus	Balanus	best hit
ASV4522	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4524	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4525	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4526	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	filtered out
ASV4527	genus	Paraeuchaeta	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	no identification	lca
ASV4530	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4535	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4537	genus	Paraeuchaeta	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	no identification	lca
ASV4538	genus	Oithona	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	no identification	lca
ASV4540	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4541	species	Pseudocalanus sp. PsAkkeshi1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus sp. PsAkkeshi1	best hit
ASV4542	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4543	species	Neoturris breviconis	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Neoturris	Neoturris breviconis	best hit
ASV4544	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4546	species	Paraeuchaeta elongata	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata	best hit
ASV4547	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4548	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV455	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4550	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4552	species	Balanus glandula	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula	best hit
ASV4554	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4555	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4556	species	Thalassiosira rotula	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira rotula	best hit
ASV4557	species	Calanus pacificus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus	best hit
ASV4558	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4559	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV456	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4560	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4564	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV4566	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV457	species	Galathowenia oculata	Eukaryota	Annelida	Polychaeta	Sabellida	Oweniidae	Galathowenia	Galathowenia oculata	best hit
ASV4571	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4572	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4574	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV4577	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4578	species	Pseudocalanus minutus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus minutus	best hit
ASV4580	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4581	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4582	species	Paracalanus sp. C AC-2013	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	Paracalanus sp. C AC-2013	best hit
ASV4583	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4586	species	Saxidomus gigantea	Eukaryota	Mollusca	Bivalvia	Venerida	Veneridae	Saxidomus	Saxidomus gigantea	best hit
ASV4588	species	Balanus	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	unknown genus	Balanus	best hit
ASV4590	species	Paracalanus sp. C AC-2013	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	Paracalanus sp. C AC-2013	best hit
ASV4591	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4592	species	uncultured dinoflagellate	Eukaryota	Dinophyceae	Dinophyceae	unknown order	unknown family	unknown genus	uncultured dinoflagellate	best hit
ASV4594	order	Phyllodocida	Eukaryota	Annelida	Polychaeta	Phyllodocida	no identification	no identification	no identification	lca
ASV4595	species	Discoconchoecia aff. elegans CMARA05309_Os109.1.1	Eukaryota	Arthropoda	Ostracoda	Halocyprida	Halocyprididae	Discoconchoecia	Discoconchoecia aff. elegans CMARA05309_Os109.1.1	best hit
ASV4596	species	Mediomastus	Eukaryota	Annelida	Polychaeta	unknown order	Capitellidae	unknown genus	Mediomastus	best hit
ASV4597	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4598	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV4599	species	Balanus crenatus	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus crenatus	best hit
ASV46	species	Skeletonema dohrnii	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	Skeletonema dohrnii	best hit
